169;[(68, 30, 0.004004457125470817), (67, 28, 0.004326270227843931), (66, 2, 0.004826385738018857), (65, 55, 0.006919969772385848), (64, 26, 0.007142251331648697), (63, 64, 0.0078173183463488), (62, 10, 0.008533109335696176), (61, 50, 0.00873871692649697), (60, 46, 0.009119719392299275), (59, 8, 0.009207377524463767), (58, 67, 0.009277641223718769), (57, 9, 0.009539224771195065), (56, 3, 0.009571962575326776), (55, 45, 0.010144637732626305), (54, 15, 0.010673823238854241), (53, 43, 0.012976922987696704), (52, 39, 0.014736999499659231), (51, 7, 0.014814076727003744), (50, 5, 0.015070320229168988), (49, 56, 0.0159550272062845), (48, 31, 0.017815026577684745), (47, 41, 0.018215241538829918), (46, 51, 0.018690463840043026), (45, 34, 0.0191955115661685), (44, 24, 0.019268600486590293), (43, 65, 0.02004948623337388), (42, 32, 0.020159234836119033), (41, 36, 0.021306628405636352), (40, 35, 0.021428929971313404), (39, 54, 0.022051085674770543), (38, 12, 0.02226181430312013), (37, 11, 0.022436320162946832), (36, 16, 0.022436320162946832), (35, 17, 0.022436320162946832), (34, 27, 0.022436320162946832), (33, 29, 0.022436320162946832), (32, 61, 0.022436320162946832), (31, 53, 0.023039762677421693), (30, 62, 0.023567526501942715), (29, 49, 0.023910488224762827), (28, 19, 0.024432704563747798), (27, 48, 0.02478005612380607), (26, 20, 0.02527837029157609), (25, 66, 0.02679770139476878), (24, 58, 0.028482025122192445), (23, 47, 0.029085682998470364), (22, 6, 0.029094675217520294), (21, 38, 0.029313888627132578), (20, 14, 0.029420706759322623), (19, 33, 0.02944908631413723), (18, 44, 0.029460791784068574), (17, 40, 0.02946948748075806), (16, 60, 0.02955113705073642), (15, 4, 0.029625221805413826), (14, 25, 0.02986875844433623), (13, 59, 0.029883590622848955), (12, 18, 0.02993043425771269), (11, 42, 0.03165936921263457), (10, 22, 0.03235604205290232), (9, 52, 0.03246954902897381), (8, 13, 0.037520509636535415), (7, 63, 0.03770340712710318), (6, 57, 0.041398753219169415), (5, 21, 0.04241897123508498), (4, 37, 0.04821383017936398), (3, 0, 0.054302141304726215), (2, 23, 0.11266374166717552), (1, 1, 0.11477282429089353)]
170;[(68, 64, 0.0045785044149773135), (67, 9, 0.005370969477567433), (66, 46, 0.006025983079913977), (65, 39, 0.007214050508859149), (64, 43, 0.0076687511218963555), (63, 45, 0.007964341768648575), (62, 30, 0.008118529646241934), (61, 65, 0.00844762643482877), (60, 36, 0.008823717189487157), (59, 35, 0.00887239999379208), (58, 41, 0.009081520518159913), (57, 49, 0.009727171181039496), (56, 28, 0.009765498271645745), (55, 3, 0.010317061980584685), (54, 7, 0.01078573689974649), (53, 56, 0.010919460849739049), (52, 15, 0.011078370380290914), (51, 5, 0.01118675140193659), (50, 24, 0.011339319398015024), (49, 53, 0.011687960953054133), (48, 51, 0.013008649622543778), (47, 50, 0.013111281321714685), (46, 2, 0.013938314815938213), (45, 44, 0.014837863221872083), (44, 58, 0.015115669231884343), (43, 22, 0.016757838793302837), (42, 54, 0.018925233316316792), (41, 31, 0.019698594437687733), (40, 32, 0.019907560090242415), (39, 26, 0.02122869979272335), (38, 10, 0.02162293066402632), (37, 67, 0.021883514961662853), (36, 57, 0.02194652164873323), (35, 11, 0.02554914662014174), (34, 16, 0.02554914662014174), (33, 17, 0.02554914662014174), (32, 27, 0.02554914662014174), (31, 29, 0.02554914662014174), (30, 61, 0.02554914662014174), (29, 23, 0.026026009795368177), (28, 52, 0.026112497159616832), (27, 1, 0.027452494821274542), (26, 42, 0.031060556237095693), (25, 62, 0.032421044810835964), (24, 8, 0.03328887068038833), (23, 34, 0.033985247360144966), (22, 66, 0.034227125135128156), (21, 19, 0.03430853070797113), (20, 48, 0.034538671629157136), (19, 21, 0.0345939524255815), (18, 12, 0.035838254042776074), (17, 20, 0.038005064665370125), (16, 59, 0.038680197672342986), (15, 25, 0.03884738645264807), (14, 14, 0.042042146672857106), (13, 4, 0.04219659030154066), (12, 47, 0.04221700121553851), (11, 6, 0.04223005315324202), (10, 38, 0.04254823487792603), (9, 33, 0.04274447028752304), (8, 40, 0.04277408197228472), (7, 18, 0.04297447720030678), (6, 60, 0.04354024795026468), (5, 13, 0.04390334046076538), (4, 37, 0.04479200275520845), (3, 0, 0.06925369071558674), (2, 63, 0.10621325513523938), (1, 55, 0.13178141461565906)]
171;[(68, 28, 0.005296698133344768), (67, 30, 0.006946062725724844), (66, 2, 0.007405759054322836), (65, 64, 0.00807383499268366), (64, 50, 0.00829636713852211), (63, 45, 0.008383812634609411), (62, 7, 0.00937441859594601), (61, 22, 0.009729730683222138), (60, 35, 0.010159170243419391), (59, 65, 0.010303368130812451), (58, 36, 0.010334295573854568), (57, 46, 0.010755597390977867), (56, 10, 0.010831389900692767), (55, 39, 0.011221058777257542), (54, 15, 0.011357135967962506), (53, 24, 0.011402283141800473), (52, 49, 0.011433778777814707), (51, 43, 0.011698451753805017), (50, 3, 0.0117057641294126), (49, 9, 0.012308961794161632), (48, 51, 0.013036620845898739), (47, 31, 0.013831629907729681), (46, 53, 0.014528180489921994), (45, 26, 0.014656762249584343), (44, 34, 0.01519906993991782), (43, 56, 0.015865193496222618), (42, 58, 0.016681140898771152), (41, 54, 0.017444516295204715), (40, 44, 0.018272162557953497), (39, 41, 0.019706201387592936), (38, 32, 0.020182125648268046), (37, 67, 0.02033329609287149), (36, 5, 0.02051015949766921), (35, 55, 0.022261201397659636), (34, 1, 0.02356455937885682), (33, 25, 0.02408637737272301), (32, 8, 0.02871133299554074), (31, 11, 0.02882128227651748), (30, 16, 0.02882128227651748), (29, 17, 0.02882128227651748), (28, 27, 0.02882128227651748), (27, 29, 0.02882128227651748), (26, 61, 0.02882128227651748), (25, 62, 0.031520330281294084), (24, 19, 0.03352543324956114), (23, 23, 0.03356328275706166), (22, 48, 0.03377075674610597), (21, 66, 0.03423672042160575), (20, 20, 0.03530244346064948), (19, 12, 0.03608431990315075), (18, 14, 0.03617712785731997), (17, 4, 0.03649318740297702), (16, 47, 0.03651083952378276), (15, 6, 0.03652212732701943), (14, 38, 0.03684731091195792), (13, 33, 0.03700067322511624), (12, 40, 0.03702605632763267), (11, 52, 0.037027373559162746), (10, 18, 0.037216532153709236), (9, 42, 0.037451747825942294), (8, 60, 0.03764071783920009), (7, 59, 0.03895215121808604), (6, 21, 0.049076348056051655), (5, 13, 0.05169700164036273), (4, 0, 0.05311970494651419), (3, 57, 0.05617725601770429), (2, 37, 0.073376255182377), (1, 63, 0.08785028747703816)]
172;[(68, 28, 0.0032880883396022575), (67, 64, 0.0035113240117593536), (66, 9, 0.004209154787429559), (65, 43, 0.004536984246290898), (64, 15, 0.0072643616693506274), (63, 50, 0.007769559419348648), (62, 67, 0.00899979508486648), (61, 39, 0.009581864066145585), (60, 7, 0.00959670870460605), (59, 3, 0.009693073576707567), (58, 45, 0.010178607831583752), (57, 2, 0.010266963502789328), (56, 22, 0.010277958808454835), (55, 8, 0.010701237521079321), (54, 30, 0.011149590500120543), (53, 31, 0.011350562674968145), (52, 10, 0.011365943794937938), (51, 24, 0.011411237143760355), (50, 32, 0.012346505537038088), (49, 56, 0.012534028308959), (48, 65, 0.012569373150963958), (47, 41, 0.012877345867097212), (46, 35, 0.013158609551127687), (45, 46, 0.013250795611708721), (44, 49, 0.01332898204646138), (43, 51, 0.013362882971062917), (42, 36, 0.013681278582902134), (41, 5, 0.014020440627407815), (40, 58, 0.015951241405074645), (39, 26, 0.016108377619354353), (38, 54, 0.016971825164225796), (37, 34, 0.01720869681145132), (36, 44, 0.018091069982340224), (35, 11, 0.018532863698639046), (34, 16, 0.018532863698639046), (33, 17, 0.018532863698639046), (32, 27, 0.018532863698639046), (31, 29, 0.018532863698639046), (30, 61, 0.018532863698639046), (29, 25, 0.020314627351953107), (28, 55, 0.02031566709772703), (27, 53, 0.02099092011123016), (26, 1, 0.021586715062020034), (25, 57, 0.02340253640464851), (24, 23, 0.025820041654882275), (23, 21, 0.026924026720565042), (22, 52, 0.027507979919863534), (21, 62, 0.027901691887209146), (20, 12, 0.02864943902920558), (19, 19, 0.029661690185798117), (18, 66, 0.02980411492121615), (17, 48, 0.029937648674435602), (16, 20, 0.030810045882969872), (15, 42, 0.03157916619722401), (14, 59, 0.034871360460296597), (13, 37, 0.03597375920641799), (12, 13, 0.037431329407839775), (11, 14, 0.04310059343916639), (10, 4, 0.04362110882495229), (9, 47, 0.04364220879284908), (8, 6, 0.043655701352102505), (7, 38, 0.04398462460252084), (6, 63, 0.04407384977813489), (5, 33, 0.044187484741128435), (4, 40, 0.044218096089444825), (3, 18, 0.04446231111666421), (2, 60, 0.04510184317289523), (1, 0, 0.0478635179139566)]
173;[(68, 43, 0.00607277343582191), (67, 28, 0.007120618735448225), (66, 9, 0.007666230197578838), (65, 5, 0.008839251911020751), (64, 64, 0.009464230272323015), (63, 30, 0.009745382527241775), (62, 2, 0.012628273658567335), (61, 15, 0.014553123829243564), (60, 67, 0.015256570218373455), (59, 55, 0.015822317783693585), (58, 46, 0.015857240223482227), (57, 39, 0.01593641358980946), (56, 31, 0.0159724700709567), (55, 10, 0.017648054697197435), (54, 50, 0.018110267133384816), (53, 45, 0.019251159727821432), (52, 8, 0.021814212607703887), (51, 41, 0.02253040257373007), (50, 3, 0.024301033075454503), (49, 11, 0.027204726696830717), (48, 16, 0.027204726696830717), (47, 17, 0.027204726696830717), (46, 27, 0.027204726696830717), (45, 29, 0.027204726696830717), (44, 61, 0.027204726696830717), (43, 34, 0.02729761180815593), (42, 53, 0.02854240503597527), (41, 56, 0.030665798037036618), (40, 7, 0.031001827855784092), (39, 26, 0.03262859734055168), (38, 54, 0.032692255562842165), (37, 62, 0.035303796522997755), (36, 52, 0.03536860148154397), (35, 25, 0.037182691057242034), (34, 19, 0.0372637198066178), (33, 48, 0.037473762574190106), (32, 20, 0.03933070615510936), (31, 22, 0.03950032676874904), (30, 32, 0.04554872315173286), (29, 4, 0.04819949870257756), (28, 47, 0.04822281328358358), (27, 6, 0.04823772199658394), (26, 38, 0.04860116841527562), (25, 33, 0.04882532037406362), (24, 40, 0.04887299601952422), (23, 18, 0.04890344455477624), (22, 66, 0.04928274839383495), (21, 60, 0.04953550178269173), (20, 59, 0.04966843561732348), (19, 14, 0.04988359881028648), (18, 42, 0.050231478724320655), (17, 51, 0.050547614481989966), (16, 24, 0.051590762325766315), (15, 23, 0.0517485227197223), (14, 49, 0.05539800958332042), (13, 57, 0.05552368925235107), (12, 13, 0.062062760250149895), (11, 12, 0.06336102938246779), (10, 21, 0.06553519881539671), (9, 37, 0.06823027154653594), (8, 44, 0.0746804571482178), (7, 35, 0.0827903298940511), (6, 36, 0.08382278958770029), (5, 0, 0.08957448951031866), (4, 63, 0.08965754305916374), (3, 1, 0.09097262745402235), (2, 65, 0.09780462434282611), (1, 58, 0.12378117814826228)]
174;[(68, 50, 0.0028333835315443867), (67, 43, 0.00418456765816666), (66, 39, 0.006124408618130017), (65, 45, 0.006693476073905358), (64, 64, 0.006776755503317244), (63, 28, 0.007393173649984708), (62, 30, 0.00849124737590723), (61, 67, 0.008825147164131186), (60, 15, 0.008866398370589224), (59, 9, 0.009295611277057247), (58, 2, 0.00945249280749505), (57, 7, 0.00954334404227919), (56, 10, 0.010887781071168945), (55, 8, 0.011707449633467815), (54, 46, 0.01174722997770039), (53, 51, 0.013454657451141272), (52, 26, 0.01425622857699893), (51, 56, 0.015327534217134509), (50, 49, 0.016196607947077002), (49, 24, 0.016416245098549886), (48, 32, 0.016483109001049212), (47, 5, 0.016497091371892925), (46, 55, 0.016528021204051946), (45, 25, 0.01655862086369697), (44, 41, 0.016799853463176362), (43, 54, 0.01814364590009543), (42, 53, 0.018160781593759), (41, 3, 0.018356565434951122), (40, 31, 0.019756856269989687), (39, 62, 0.022452389732020572), (38, 11, 0.0224999168252501), (37, 16, 0.0224999168252501), (36, 17, 0.0224999168252501), (35, 27, 0.0224999168252501), (34, 29, 0.0224999168252501), (33, 61, 0.0224999168252501), (32, 44, 0.02315492785602591), (31, 19, 0.023706355918088895), (30, 48, 0.023931793514152422), (29, 52, 0.024432647846148736), (28, 20, 0.02469294836790581), (27, 42, 0.02865984480503503), (26, 23, 0.02885244448637092), (25, 34, 0.028959132899500584), (24, 22, 0.028981006155958777), (23, 4, 0.030028704842724796), (22, 47, 0.030043230028471646), (21, 6, 0.03005251828570099), (20, 38, 0.030358693717434826), (19, 40, 0.030479754194237763), (18, 33, 0.03049871011796379), (17, 18, 0.030507389773252735), (16, 14, 0.030930159836474513), (15, 60, 0.03130093908794673), (14, 66, 0.03301635421332372), (13, 12, 0.03319460308378874), (12, 59, 0.03404077737252864), (11, 21, 0.03715850034682544), (10, 63, 0.04363994458560738), (9, 58, 0.04371988596167242), (8, 13, 0.04608026674397325), (7, 57, 0.055363648060916204), (6, 37, 0.058570206379129575), (5, 1, 0.061236632087229736), (4, 0, 0.061266454013870764), (3, 35, 0.06742732930041861), (2, 36, 0.06992153375115862), (1, 65, 0.0914688278781699)]
175;[(68, 45, 0.004827015729311435), (67, 30, 0.005549462325227794), (66, 15, 0.0056017201651822335), (65, 64, 0.006106264028934549), (64, 67, 0.00613923636656577), (63, 28, 0.006147636489166497), (62, 7, 0.006157912374524455), (61, 43, 0.006624436213130913), (60, 22, 0.007038189925190452), (59, 39, 0.007277699023239825), (58, 51, 0.008835041736224625), (57, 2, 0.008956210093976957), (56, 32, 0.009068267361786453), (55, 24, 0.009325580788944299), (54, 35, 0.009334021526741676), (53, 65, 0.009491022065187704), (52, 9, 0.009601057626513976), (51, 36, 0.009728965369978693), (50, 49, 0.009803715852857664), (49, 50, 0.009956118295354033), (48, 3, 0.012076174380567961), (47, 8, 0.012296427592758508), (46, 46, 0.013258202492708926), (45, 26, 0.014162580716202133), (44, 10, 0.014445020494966876), (43, 58, 0.01511757963020488), (42, 44, 0.015178877622701537), (41, 55, 0.015738716360787608), (40, 5, 0.016812328061569737), (39, 31, 0.01742135862959282), (38, 56, 0.017528797982053534), (37, 53, 0.018170717755039867), (36, 41, 0.0184432484848418), (35, 25, 0.02000058971419827), (34, 34, 0.020691766706749437), (33, 54, 0.02147697903334811), (32, 11, 0.02666953966743979), (31, 16, 0.02666953966743979), (30, 17, 0.02666953966743979), (29, 27, 0.02666953966743979), (28, 29, 0.02666953966743979), (27, 61, 0.02666953966743979), (26, 23, 0.0281761354148935), (25, 62, 0.03224626331458069), (24, 12, 0.03379777697473585), (23, 19, 0.034121928355276276), (22, 48, 0.034468736664254096), (21, 20, 0.03540105130745996), (20, 52, 0.035773892222517145), (19, 66, 0.03648637921825226), (18, 21, 0.040216203649569016), (17, 59, 0.04739612376235547), (16, 42, 0.04764890809553013), (15, 13, 0.05022231249870934), (14, 57, 0.05287810526727521), (13, 1, 0.05507350010434786), (12, 4, 0.059492398624715004), (11, 47, 0.059521175694691064), (10, 6, 0.05953957744410088), (9, 38, 0.060159534382477786), (8, 40, 0.060344388048036546), (7, 14, 0.06038429841824744), (6, 33, 0.06043699432657601), (5, 18, 0.06055769297216507), (4, 60, 0.06120618267202005), (3, 63, 0.07240813571548332), (2, 37, 0.07402248210466444), (1, 0, 0.07844570096682435)]
176;[(68, 28, 0.0027513994244217077), (67, 67, 0.0030765579850052793), (66, 2, 0.0032042192668595426), (65, 30, 0.004494741461008478), (64, 45, 0.005295791447796017), (63, 50, 0.006219490770936864), (62, 64, 0.007137341216247095), (61, 15, 0.0077501077758426185), (60, 39, 0.008477372219313217), (59, 46, 0.009613338396138205), (58, 43, 0.011100698659889607), (57, 9, 0.01178746676008613), (56, 7, 0.012499301209862534), (55, 31, 0.013029287407087753), (54, 51, 0.013236893897176194), (53, 10, 0.013358541016527115), (52, 24, 0.013451573077841283), (51, 49, 0.01356167614459447), (50, 8, 0.014875787500941984), (49, 11, 0.01514754749864844), (48, 16, 0.01514754749864844), (47, 17, 0.01514754749864844), (46, 27, 0.01514754749864844), (45, 29, 0.01514754749864844), (44, 61, 0.01514754749864844), (43, 32, 0.015607228141394147), (42, 55, 0.016725220527489593), (41, 53, 0.016822896513732366), (40, 3, 0.016855655984708506), (39, 26, 0.018097467401905987), (38, 12, 0.01953592390097003), (37, 62, 0.01983032697830489), (36, 34, 0.01999327691401387), (35, 54, 0.020179116774331818), (34, 5, 0.020339189866965146), (33, 48, 0.020638715598470636), (32, 44, 0.020643315964233633), (31, 19, 0.02066511893244627), (30, 56, 0.02165406888856003), (29, 20, 0.021669296990506237), (28, 25, 0.02360722461467557), (27, 1, 0.024703614137876584), (26, 59, 0.026189031145277375), (25, 22, 0.026525701438015803), (24, 52, 0.02728823680288428), (23, 66, 0.027540426087096836), (22, 41, 0.028354134607623926), (21, 23, 0.030113201358869968), (20, 21, 0.033241056152729764), (19, 58, 0.03340499824222232), (18, 13, 0.03420499959957479), (17, 0, 0.03502450698055182), (16, 42, 0.042527309507959354), (15, 63, 0.04658502890160254), (14, 57, 0.04713821281013031), (13, 14, 0.04982253699845429), (12, 4, 0.050217454308874365), (11, 47, 0.050241744995248916), (10, 6, 0.050922021667317297), (9, 40, 0.0509408724405741), (8, 33, 0.05094173699367277), (7, 18, 0.050987059837508286), (6, 38, 0.05137762106902799), (5, 60, 0.05165377775494717), (4, 37, 0.056334022493600644), (3, 35, 0.06521848791974194), (2, 36, 0.0684571129710061), (1, 65, 0.08742331945250437)]
177;[(68, 28, 0.003763281250364625), (67, 30, 0.004537516182753221), (66, 45, 0.005354656770934496), (65, 5, 0.005447493164225881), (64, 7, 0.005591298710963644), (63, 2, 0.005815573258784457), (62, 49, 0.006267985937286613), (61, 32, 0.006471796592952939), (60, 15, 0.006526127210477073), (59, 67, 0.007144977432176125), (58, 24, 0.007445923721196124), (57, 9, 0.007570747259355914), (56, 65, 0.007688492924444401), (55, 22, 0.007717825587020166), (54, 36, 0.007883570285115105), (53, 35, 0.008097359613522204), (52, 39, 0.008190453709454815), (51, 51, 0.008338450489711158), (50, 50, 0.008997813397017995), (49, 64, 0.009039465108658828), (48, 26, 0.010119158870319334), (47, 46, 0.010423515524500493), (46, 53, 0.010864294409239528), (45, 3, 0.011320112254089687), (44, 58, 0.012289667483431188), (43, 43, 0.014691007554801017), (42, 8, 0.015391008226160463), (41, 31, 0.015828937625014694), (40, 11, 0.016107118865911874), (39, 16, 0.016107118865911874), (38, 17, 0.016107118865911874), (37, 27, 0.016107118865911874), (36, 29, 0.016107118865911874), (35, 61, 0.016107118865911874), (34, 25, 0.01616254848540799), (33, 55, 0.01620206261412882), (32, 10, 0.018598586962266683), (31, 56, 0.018790150513712245), (30, 54, 0.022413176117493272), (29, 23, 0.023684585795625046), (28, 34, 0.0238801160801827), (27, 41, 0.024483664773724323), (26, 44, 0.02580964465881075), (25, 57, 0.031092325925647257), (24, 52, 0.036265360763319876), (23, 1, 0.04100402758801136), (22, 42, 0.04390268024189292), (21, 62, 0.04399800785907326), (20, 19, 0.04619860539787424), (19, 48, 0.04648737591271668), (18, 20, 0.04769016761744549), (17, 21, 0.04772454956432237), (16, 4, 0.05069039705207534), (15, 47, 0.050714916505598784), (14, 6, 0.05073059568488214), (13, 38, 0.05111282462432232), (12, 33, 0.05134856051570735), (11, 40, 0.051384132775153635), (10, 18, 0.05143072207021082), (9, 60, 0.051526500108401097), (8, 14, 0.05188211202967352), (7, 66, 0.05339689514103152), (6, 37, 0.056355213112851965), (5, 59, 0.06252104564139815), (4, 0, 0.07186811881744115), (3, 63, 0.07286337469288251), (2, 13, 0.07720986789690742), (1, 12, 0.14789294980147272)]
178;[(68, 28, 0.0035139809302000558), (67, 43, 0.005631492318894371), (66, 2, 0.005969100150126638), (65, 30, 0.006597775983125609), (64, 50, 0.006912682192203423), (63, 64, 0.007059231846452407), (62, 67, 0.00749763089812161), (61, 9, 0.008777196700841317), (60, 7, 0.00953985195984941), (59, 39, 0.009836271772943772), (58, 45, 0.009862338286940608), (57, 15, 0.010101555998839773), (56, 55, 0.012562886133981488), (55, 32, 0.01295483303507483), (54, 22, 0.013368910593483885), (53, 26, 0.013801144143740451), (52, 31, 0.014043814480925731), (51, 10, 0.014653061705560244), (50, 51, 0.015233582436673165), (49, 24, 0.015477749680469666), (48, 65, 0.015725544574801797), (47, 35, 0.01573096333757562), (46, 36, 0.015878655962140886), (45, 46, 0.016383259038093567), (44, 3, 0.01704467466530102), (43, 49, 0.017655974936397145), (42, 5, 0.018341649687522166), (41, 8, 0.020304361309160912), (40, 53, 0.022665081118278474), (39, 44, 0.02411160558500436), (38, 58, 0.024183282741906176), (37, 41, 0.02469111322643469), (36, 34, 0.025023618248007584), (35, 52, 0.025251317728633538), (34, 56, 0.025306278900699475), (33, 25, 0.027431185220662013), (32, 11, 0.029897418572307544), (31, 16, 0.029897418572307544), (30, 17, 0.029897418572307544), (29, 27, 0.029897418572307544), (28, 29, 0.029897418572307544), (27, 61, 0.029897418572307544), (26, 54, 0.03128107234097177), (25, 23, 0.0352715711706274), (24, 62, 0.040040198766941426), (23, 19, 0.042369918959612174), (22, 48, 0.042703909626183645), (21, 20, 0.04431731088606339), (20, 42, 0.04588300728630501), (19, 21, 0.04716884424531387), (18, 66, 0.052636559517116877), (17, 12, 0.05318441445426858), (16, 37, 0.05357922621273825), (15, 14, 0.0562184072084454), (14, 4, 0.056782871064137486), (13, 47, 0.056810337508453435), (12, 6, 0.05682790116680725), (11, 38, 0.057256070166211925), (10, 33, 0.05752013913201548), (9, 40, 0.05755998681794938), (8, 18, 0.05822398923612848), (7, 60, 0.058343560338447675), (6, 59, 0.060509428644329066), (5, 13, 0.06079665279788393), (4, 1, 0.06092434422211468), (3, 57, 0.06167698295935975), (2, 63, 0.06347984435698562), (1, 0, 0.0855658808402171)]
